WIFI_Timestamp,ECG_Heatmap_Label,Aligned_Breath,WIFI_Mean_Mag,CSI_Mag_0,CSI_Phase_0,CSI_Mag_1,CSI_Phase_1,CSI_Mag_2,CSI_Phase_2,CSI_Mag_3,CSI_Phase_3,CSI_Mag_4,CSI_Phase_4,CSI_Mag_5,CSI_Phase_5,CSI_Mag_6,CSI_Phase_6,CSI_Mag_7,CSI_Phase_7,CSI_Mag_8,CSI_Phase_8,CSI_Mag_9,CSI_Phase_9,CSI_Mag_10,CSI_Phase_10,CSI_Mag_11,CSI_Phase_11,CSI_Mag_12,CSI_Phase_12,CSI_Mag_13,CSI_Phase_13,CSI_Mag_14,CSI_Phase_14,CSI_Mag_15,CSI_Phase_15,CSI_Mag_16,CSI_Phase_16,CSI_Mag_17,CSI_Phase_17,CSI_Mag_18,CSI_Phase_18,CSI_Mag_19,CSI_Phase_19,CSI_Mag_20,CSI_Phase_20,CSI_Mag_21,CSI_Phase_21,CSI_Mag_22,CSI_Phase_22,CSI_Mag_23,CSI_Phase_23,CSI_Mag_24,CSI_Phase_24,CSI_Mag_25,CSI_Phase_25,CSI_Mag_26,CSI_Phase_26,CSI_Mag_27,CSI_Phase_27,CSI_Mag_28,CSI_Phase_28,CSI_Mag_29,CSI_Phase_29,CSI_Mag_30,CSI_Phase_30,CSI_Mag_31,CSI_Phase_31,CSI_Mag_32,CSI_Phase_32,CSI_Mag_33,CSI_Phase_33,CSI_Mag_34,CSI_Phase_34,CSI_Mag_35,CSI_Phase_35,CSI_Mag_36,CSI_Phase_36,CSI_Mag_37,CSI_Phase_37,CSI_Mag_38,CSI_Phase_38,CSI_Mag_39,CSI_Phase_39,CSI_Mag_40,CSI_Phase_40,CSI_Mag_41,CSI_Phase_41,CSI_Mag_42,CSI_Phase_42,CSI_Mag_43,CSI_Phase_43,CSI_Mag_44,CSI_Phase_44,CSI_Mag_45,CSI_Phase_45,CSI_Mag_46,CSI_Phase_46,CSI_Mag_47,CSI_Phase_47,CSI_Mag_48,CSI_Phase_48,CSI_Mag_49,CSI_Phase_49,CSI_Mag_50,CSI_Phase_50,CSI_Mag_51,CSI_Phase_51
2026-03-04 19:18:18.388917,2.3300211035429017e-25,29891.07,7.894917488098144,6.1570425,0.3677226,5.975753,0.40823123,6.556813,0.39052084,8.788381,0.22593227,6.9687495,0.23453923,6.544966,0.26537254,6.3521223,0.25863054,6.492464,0.27613088,6.815827,0.25561848,6.8970213,0.17309605,8.783351,0.12353991,7.8778496,0.14627516,7.923099,0.15639772,7.5070953,0.15090534,7.8949366,0.15259324,9.619915,0.12840424,7.3673882,0.08768231,7.429885,0.09924802,7.346824,0.12754868,8.46426,0.090093896,8.256821,0.09983641,8.799969,0.04048178,7.26709,0.047127757,7.6010165,0.10763058,9.667191,0.038648427,9.274491,0.02269833,8.180543,-0.018099269,10.206847,0.008448658,9.17708,0.04301295,9.811534,-0.00028622767,7.6720643,-0.033323023,9.422031,-0.060596336,8.957345,-0.10389237,8.63109,-0.024123691,8.672231,-0.09943209,9.136744,-0.046202045,9.350087,-0.024724944,7.767629,-0.06870124,8.765083,-0.09964864,9.054274,-0.0318525,6.7393293,-0.12651871,8.440486,-0.1269611,7.8654265,-0.055012345,8.389941,-0.10685264,7.2465215,-0.08563104,7.3935084,-0.1658005,6.9621987,-0.22438863,6.1277046,-0.18482496,7.1896176,-0.19846186,8.271201,-0.08189838,6.36906,-0.3149858,6.1058044,-0.25051212
2026-03-04 19:18:18.393892,1.798660519157725e-24,29891.07,7.886719703674316,6.163489,0.3504007,5.9499145,0.38673833,6.4880714,0.36582336,8.8022785,0.2008661,6.992329,0.20875426,6.470208,0.26505402,6.3146276,0.25976244,6.4813013,0.27284637,6.908179,0.2438322,6.8365664,0.16049649,8.72547,0.09472125,7.879427,0.13289933,7.873115,0.13678715,7.554325,0.12932374,7.90054,0.1296557,9.5869,0.10626331,7.3378487,0.0527746,7.4731503,0.076455735,7.296079,0.1338184,8.425385,0.07950973,8.202564,0.09717893,8.858157,0.034057826,7.315241,0.04497835,7.6057982,0.08897443,9.733053,0.021389812,9.216061,0.012126219,8.245564,-0.04092631,10.15259,-0.012216197,9.060823,0.016648056,9.882823,-0.018758342,7.5953174,-0.031812146,9.323531,-0.06741908,8.996315,-0.10195002,8.598086,-0.023730572,8.801688,-0.091944836,9.18172,-0.056893278,9.298001,-0.047935866,7.7429824,-0.076478496,8.786894,-0.1083594,9.05803,-0.052508153,6.685394,-0.13818885,8.376804,-0.15130599,8.013312,-0.07464445,8.4208765,-0.109095536,7.098965,-0.086574964,7.396109,-0.16944885,6.9338727,-0.21045963,6.2143965,-0.17926876,7.207545,-0.19544359,8.164461,-0.099040814,6.357102,-0.32135916,6.1260905,-0.26421425
2026-03-04 19:18:18.413927,1.3373728620558742e-23,29891.07,7.876020431518555,6.199846,0.35036576,6.018491,0.3938554,6.514478,0.37090918,8.864425,0.20697676,6.9488945,0.21006113,6.4930673,0.26153678,6.292025,0.25565416,6.5075517,0.28864124,6.8630304,0.25069502,6.904155,0.18898049,8.645739,0.11166711,7.958061,0.15357664,7.8406525,0.16118415,7.535331,0.13477685,7.9245443,0.14434698,9.606139,0.10918427,7.462377,0.073880725,7.3864813,0.07029797,7.2648964,0.12264722,8.355953,0.081115425,8.206999,0.106308214,8.825308,0.04077032,7.3239393,0.05940207,7.472284,0.09811059,9.770755,0.03397732,9.20162,0.027827738,8.238975,-0.03379209,10.180685,-0.009111318,9.16691,0.024520747,9.805415,-0.016233424,7.626416,-0.039993938,9.22032,-0.0763362,8.894808,-0.103709884,8.61546,-0.014090958,8.747826,-0.103586905,9.154064,-0.047139306,9.250942,-0.030102897,7.7426796,-0.063296415,8.709511,-0.097677395,9.078691,-0.044058934,6.6866956,-0.15566204,8.507312,-0.13855939,7.8768277,-0.07845157,8.308405,-0.11318359,7.0638695,-0.10257882,7.314408,-0.16797565,6.9712167,-0.20734459,6.1846795,-0.18531089,7.2199492,-0.19199546,8.168456,-0.09211056,6.322473,-0.3139494,6.1090345,-0.2534804
2026-03-04 19:18:18.418897,9.577888291888011e-23,29891.07,7.878353595733643,6.1115384,0.37180904,5.9782286,0.40574843,6.4395537,0.3723643,8.9013605,0.22792776,6.957475,0.22722803,6.484773,0.26488617,6.3202386,0.26219192,6.523335,0.29137775,6.916889,0.24744597,6.8709116,0.16236877,8.691599,0.12321364,7.867372,0.15468027,7.8531585,0.16244705,7.5725284,0.15155493,7.9217424,0.14629687,9.569068,0.1184198,7.4016113,0.07609213,7.4349885,0.090544015,7.2604966,0.12600057,8.3835335,0.08359142,8.2270355,0.10311704,8.872794,0.038673498,7.305071,0.047384597,7.5204935,0.109513305,9.771311,0.039225925,9.176595,0.02121287,8.257034,-0.02376641,10.148708,-0.003986853,9.135344,0.030334765,9.906399,-0.006671048,7.543253,-0.039191518,9.25838,-0.06994466,8.913458,-0.10179147,8.603938,-0.028846232,8.819743,-0.0974845,9.172721,-0.04216976,9.3151045,-0.030466586,7.7373505,-0.07017506,8.740472,-0.09674054,9.04136,-0.0300347,6.735609,-0.1383902,8.47274,-0.13833618,7.8881993,-0.064417854,8.37637,-0.12436597,7.125399,-0.09963375,7.296005,-0.17829645,6.9312243,-0.21694662,6.1697817,-0.1940637,7.2002363,-0.18861896,8.086506,-0.08121283,6.4726915,-0.30747372,5.992655,-0.24638727
2026-03-04 19:18:18.428895,6.6069494752832455e-22,29891.07,7.859310626983643,6.116959,0.3549974,6.0209794,0.3934983,6.4201674,0.36463666,8.861036,0.21971552,6.899892,0.21118116,6.517182,0.25470236,6.2913766,0.2610371,6.53881,0.28412524,6.896735,0.23447809,6.74836,0.1749432,8.67309,0.11267854,7.8447967,0.15032174,7.876135,0.15625457,7.5889926,0.14254941,7.952533,0.14096902,9.527926,0.10557444,7.4743967,0.06950577,7.3299575,0.079024896,7.300013,0.11707118,8.3804245,0.08622163,8.242127,0.10148506,8.852709,0.03271828,7.1965113,0.051755145,7.5014453,0.1034452,9.663299,0.027558869,9.207217,0.022229442,8.255923,-0.024279706,10.104906,-0.012182861,9.18299,0.02673203,9.727691,-0.011025399,7.6305833,-0.03682269,9.356913,-0.06382064,8.941327,-0.10013812,8.577458,-0.021047728,8.706197,-0.108830586,9.033119,-0.043628816,9.25572,-0.027022084,7.7687826,-0.07054509,8.762152,-0.09543281,9.076131,-0.03275844,6.7077827,-0.14850357,8.50362,-0.14165379,7.7687764,-0.061050966,8.364999,-0.12078457,7.1252065,-0.099088624,7.2969,-0.17581424,6.863715,-0.21582048,6.1300354,-0.19484226,7.128384,-0.18561237,8.0447445,-0.08213604,6.385419,-0.3075922,6.0616155,-0.24418294
2026-03-04 19:18:18.433972,4.3898144201314395e-21,29891.07,7.870344161987305,6.1295466,0.366508,6.0481687,0.40142018,6.4216456,0.362874,8.868564,0.2159816,6.9408965,0.21157987,6.4982285,0.25575528,6.2318945,0.25503454,6.50213,0.28261837,6.9018307,0.25092292,6.8109417,0.1641187,8.6240425,0.10588905,7.8843184,0.15195961,7.821798,0.15606996,7.5717,0.1401465,7.9806123,0.13701814,9.574706,0.10887263,7.451249,0.06603689,7.3827753,0.08000261,7.2460365,0.12768462,8.333155,0.08058986,8.215816,0.10580636,8.927091,0.036937423,7.2767897,0.055206507,7.443443,0.095206745,9.730213,0.029350573,9.190754,0.018336326,8.351278,-0.022436248,10.204057,-0.007173912,9.15474,0.02183332,9.783115,-0.021231834,7.519614,-0.03721638,9.227095,-0.06773359,8.908462,-0.0987955,8.589466,-0.021669075,8.808925,-0.09540095,9.124042,-0.042588346,9.217894,-0.03198099,7.746718,-0.07059447,8.78322,-0.10048522,9.179406,-0.03336293,6.70887,-0.14474218,8.502572,-0.14599311,7.861145,-0.06433945,8.327424,-0.120462306,7.06452,-0.09566612,7.3249183,-0.17143546,6.906785,-0.20944716,6.1883965,-0.17998154,7.157355,-0.18471557,8.05288,-0.08082681,6.4745784,-0.30170244,6.082053,-0.24671525
2026-03-04 19:18:18.464016,2.809346404087907e-20,29891.07,7.847111225128174,6.0440974,0.3749252,5.9290977,0.38620323,6.4740324,0.37681648,8.825207,0.21533218,7.0664186,0.20568098,6.5481005,0.2712669,6.458613,0.2542275,6.4481134,0.26916876,6.8272223,0.2382183,6.820095,0.16855578,8.660912,0.124597855,7.9113126,0.1676779,7.8497376,0.1745469,7.4172583,0.15931341,7.8461766,0.14023405,9.623957,0.11431024,7.3840528,0.07393318,7.445277,0.069900714,7.255776,0.13416505,8.521689,0.079257734,8.12712,0.092310354,8.72979,0.0332029,7.3022428,0.05553325,7.548106,0.11345132,9.727601,0.04617249,9.122499,0.034850117,8.106195,-0.038444437,10.13258,-0.005039184,9.057967,0.028830426,9.849073,-0.020651598,7.596379,-0.025735684,9.319094,-0.07618284,8.9232025,-0.101499125,8.4359255,-0.031301584,8.671395,-0.10556302,9.072458,-0.041611455,9.337962,-0.021936027,7.7432194,-0.04331503,8.61698,-0.08523793,8.953222,-0.038112774,6.703175,-0.1449849,8.465532,-0.14756706,7.8604593,-0.07224169,8.360552,-0.108848326,7.1837287,-0.11212414,7.299313,-0.18034428,6.8129897,-0.22577044,6.066176,-0.19927649,7.1717367,-0.17259131,8.036888,-0.082911074,6.3922033,-0.2846273,5.9668627,-0.23119451
2026-03-04 19:18:18.474074,1.7317228272655658e-19,29891.07,7.849056720733643,6.1785054,0.35606086,6.058028,0.38229287,6.3714123,0.36236793,8.89169,0.21260287,6.930182,0.21167244,6.4352903,0.25176406,6.155821,0.2512935,6.4945555,0.27874666,7.0131955,0.23526342,6.761723,0.1761017,8.531005,0.1165762,7.945835,0.15993561,7.839451,0.1711228,7.65633,0.1396665,8.043832,0.14563832,9.51948,0.1041507,7.4207478,0.07562527,7.3096704,0.07493897,7.1954637,0.12517054,8.2741165,0.08001687,8.14583,0.10896439,8.97871,0.033760287,7.2517834,0.059435006,7.31224,0.1055703,9.760568,0.038921308,9.216483,0.029825905,8.362492,-0.022315172,10.138542,-0.0039064507,9.068744,0.032276805,9.707005,-0.012936927,7.481036,-0.035429355,9.131547,-0.07002607,8.924659,-0.093855485,8.57775,-0.012628508,8.880622,-0.10063112,9.066847,-0.037032507,9.05971,-0.021698093,7.7254467,-0.050972935,8.876835,-0.086362295,9.1865,-0.031837948,6.6662807,-0.14521778,8.454434,-0.12836121,7.7390795,-0.06051349,8.30379,-0.10855239,6.963015,-0.09810436,7.3801975,-0.16269696,6.9193735,-0.20788226,6.233156,-0.19165155,7.186185,-0.17805634,7.9129276,-0.07405241,6.450252,-0.30097735,6.0625677,-0.23038074
2026-03-04 19:18:18.511409,1.0281711833031307e-18,29891.07,7.813559532165527,6.1383204,0.35447538,6.0102105,0.38618076,6.389754,0.36760053,8.839766,0.22875625,7.0123034,0.21833694,6.423479,0.2506138,6.125183,0.25923833,6.516194,0.27755564,6.987076,0.24623317,6.8103237,0.16122305,8.513043,0.099144414,8.001359,0.13766532,7.712203,0.14593863,7.566055,0.12555446,7.904404,0.13956587,9.520121,0.10807421,7.3464136,0.07820109,7.353685,0.085140586,7.0755444,0.12764978,8.210473,0.08364352,8.073321,0.10256727,8.958971,0.047445957,7.404683,0.043969586,7.2468233,0.08235608,9.8481865,0.019582605,9.000539,0.012274342,8.264146,-0.01813748,10.1659565,-0.0049043666,9.006689,0.03241237,9.788516,-0.006356919,7.368812,-0.0387437,8.974665,-0.0665356,8.813195,-0.09462363,8.569273,-0.021505458,8.846824,-0.082969286,9.174222,-0.04582344,9.062162,-0.043008365,7.760551,-0.08357623,8.719391,-0.097570516,9.011289,-0.04014258,6.6525917,-0.14114837,8.460758,-0.12591776,7.770822,-0.054419495,8.199495,-0.119828515,6.816926,-0.09559687,7.25958,-0.17881472,6.946452,-0.20973752,6.1709023,-0.18431562,7.2683024,-0.1905835,7.7741284,-0.08717113,6.546765,-0.3134411,5.924246,-0.24624217
2026-03-04 19:18:18.520045,5.8798524843063086e-18,29891.07,7.818333625793457,6.075958,0.35055208,6.0667257,0.3682778,6.348851,0.3418167,8.862073,0.22044262,6.9205303,0.20736952,6.4878936,0.26059893,6.258254,0.24284662,6.540404,0.26676854,6.953927,0.21458419,6.683531,0.17371011,8.569553,0.11038079,7.866941,0.14195949,7.8415275,0.16189583,7.5088673,0.13235739,7.936114,0.13549879,9.479972,0.092254326,7.3894954,0.058077823,7.2879295,0.07350087,7.222248,0.13983238,8.394381,0.06742727,8.174306,0.09384486,8.857213,0.029041097,7.229327,0.057485837,7.44887,0.09014869,9.689483,0.030742697,9.14129,0.026583536,8.2309475,-0.02793831,10.005628,-0.013510759,9.069079,0.01321674,9.787007,-0.021385523,7.6043787,-0.024927042,9.166492,-0.065872386,8.918081,-0.09494105,8.492772,-0.019863134,8.663242,-0.09858544,8.928721,-0.03545053,9.198615,-0.035376694,7.710096,-0.047132935,8.759544,-0.089206696,9.042782,-0.035075344,6.648257,-0.13806838,8.44835,-0.13733834,7.6936955,-0.06043771,8.402978,-0.11238788,6.9437366,-0.10336726,7.340469,-0.18018377,6.824637,-0.20538233,6.0881767,-0.18631846,7.085769,-0.1687385,7.8281875,-0.077331014,6.475866,-0.29146823,5.960197,-0.2194636
2026-03-04 19:18:18.524724,3.238779563459806e-17,29891.07,7.811215877532959,6.119551,0.36394155,6.027134,0.38284102,6.474493,0.3637365,8.7468605,0.22754858,7.0413218,0.21232975,6.4563923,0.26186848,6.242765,0.26972502,6.540398,0.27740404,6.8216105,0.24405277,6.808842,0.16850236,8.539891,0.10646102,7.9189363,0.14378332,7.8123865,0.15502009,7.472424,0.12857041,7.8090353,0.13225138,9.622257,0.104135945,7.3608956,0.071634255,7.3164783,0.0693347,7.155051,0.13249147,8.391806,0.08472019,8.143738,0.09756599,8.746237,0.044952635,7.3357244,0.046784922,7.3890285,0.08573546,9.676719,0.025267612,9.027819,0.013262201,8.110272,-0.032034513,10.182545,-0.008291195,8.953784,0.024858896,9.766102,-0.023987725,7.4864335,-0.03379853,9.197877,-0.0734773,8.840029,-0.100856625,8.558561,-0.023320531,8.613576,-0.0986649,9.091905,-0.04720623,9.208549,-0.042226586,7.7434382,-0.0697149,8.674316,-0.103604004,8.942514,-0.047167584,6.7393827,-0.14257905,8.375143,-0.13748667,7.7027087,-0.070429064,8.245056,-0.12169576,6.9939237,-0.11359107,7.247298,-0.18411203,6.9602375,-0.21596482,6.0495076,-0.18624596,7.202035,-0.18986952,7.889987,-0.09501287,6.413232,-0.31992954,5.9970093,-0.24469301
2026-03-04 19:18:18.534507,1.7183447759316682e-16,29891.07,7.806957721710205,6.055663,0.3491146,6.0123744,0.38149124,6.5557485,0.3615609,8.638791,0.23684761,7.0387025,0.22211128,6.5011024,0.2644505,6.34038,0.26284772,6.4803114,0.26131204,6.809071,0.2298183,6.756788,0.15805207,8.701959,0.11291322,7.8693547,0.13369231,7.8931246,0.16416009,7.345752,0.1289991,7.7870297,0.11733115,9.621853,0.10399223,7.219613,0.06868443,7.313983,0.08409669,7.231291,0.1319636,8.521108,0.084470004,8.097464,0.0868727,8.708378,0.038973432,7.2790914,0.043412596,7.5910378,0.09428928,9.515121,0.021030627,9.125455,0.02148318,7.936522,-0.04560301,10.10077,-0.009675005,8.836737,0.015389626,9.749804,-0.015541745,7.527616,-0.02512367,9.433623,-0.06120685,8.914532,-0.09397597,8.457312,-0.036323547,8.456438,-0.10636463,8.994516,-0.055181466,9.343298,-0.03615915,7.7173038,-0.060441874,8.628335,-0.104135364,8.833509,-0.045362785,6.8186255,-0.13839802,8.201522,-0.14279887,7.7614,-0.05291009,8.335901,-0.12550727,7.1405907,-0.110792994,7.311674,-0.17614353,6.8801656,-0.2319605,6.004327,-0.19861895,7.2638083,-0.19933222,7.981661,-0.08873004,6.301765,-0.32182494,6.0195065,-0.24724492
2026-03-04 19:18:18.544473,8.781186084769207e-16,29891.07,7.79335880279541,6.0043845,0.34817302,6.098817,0.38213584,6.3936863,0.35496655,8.844072,0.22465225,6.912701,0.20536903,6.5546393,0.2530117,6.226807,0.25814524,6.5049343,0.27290082,6.8655524,0.23523664,6.688962,0.17406991,8.579662,0.10556613,7.910445,0.14649989,7.704961,0.16025285,7.393501,0.124686316,7.9003386,0.13251175,9.572089,0.09780669,7.4723577,0.0627409,7.2520843,0.062679656,7.2524357,0.12019947,8.351933,0.080699496,8.096411,0.100761846,8.764716,0.037173465,7.2522254,0.05529024,7.368063,0.08654464,9.633566,0.024173554,9.033724,0.012876672,8.116693,-0.031897046,10.007309,-0.018987555,9.050598,0.011584397,9.739445,-0.027368426,7.577949,-0.035704903,9.189383,-0.07610817,8.804072,-0.09620322,8.507446,-0.019835552,8.58254,-0.10097899,8.964322,-0.04490913,9.189004,-0.048946593,7.64496,-0.0632374,8.620453,-0.10800329,8.977445,-0.044605434,6.6988287,-0.15701433,8.45729,-0.15771784,7.658504,-0.07555363,8.350643,-0.12933747,7.006851,-0.113987006,7.2018614,-0.18147798,6.8961263,-0.21456714,6.0477824,-0.20288518,7.127564,-0.18395312,7.8591437,-0.10404657,6.3913264,-0.32017952,5.9541125,-0.2489241
2026-03-04 19:18:18.564491,4.322251274666037e-15,29891.07,7.777212142944336,6.1243234,0.35898829,6.032114,0.36964548,6.457455,0.34490094,8.730087,0.22206771,6.980972,0.21008798,6.435227,0.246768,6.1954937,0.25639874,6.5465627,0.26964986,6.914411,0.22974868,6.743849,0.16432314,8.493041,0.10263527,7.904516,0.14390686,7.7485385,0.16189662,7.476166,0.12111814,7.8631763,0.13430999,9.560034,0.09137712,7.278773,0.07117407,7.28479,0.07824378,7.1226172,0.12184395,8.290988,0.083535634,8.050708,0.10537521,8.809041,0.041157994,7.3246846,0.051158395,7.286017,0.08480645,9.712902,0.020202525,8.987397,0.020056244,8.138788,-0.023525022,10.115782,-0.016453627,8.887114,0.026105832,9.686583,-0.006681398,7.407114,-0.04259825,9.030226,-0.06331674,8.771592,-0.08409921,8.482318,-0.019400656,8.722025,-0.09940181,9.066774,-0.045714065,9.069373,-0.03481658,7.751901,-0.07269626,8.675522,-0.10016856,8.887089,-0.044919815,6.666478,-0.15869841,8.350879,-0.14061956,7.6628323,-0.058944374,8.233761,-0.1234694,6.8511224,-0.10427035,7.2222157,-0.17512295,6.9483852,-0.22155893,6.1106744,-0.20564999,7.1785245,-0.1830448,7.7541895,-0.095179535,6.441763,-0.31103083,5.948154,-0.23624222
2026-03-04 19:18:18.569504,2.0491832557144943e-14,29891.07,7.781641483306885,6.153651,0.38740462,5.9552794,0.39437616,6.5117135,0.37711182,8.663945,0.2548628,7.107695,0.23652862,6.3488774,0.2656777,6.20842,0.26502442,6.488358,0.25466192,6.9607506,0.24326444,6.846373,0.1595542,8.538652,0.13361225,7.91251,0.16426465,7.7365537,0.18155889,7.4881287,0.15206967,7.695813,0.14108877,9.640701,0.1244682,7.178218,0.103013135,7.2819786,0.10306634,6.998699,0.14325951,8.347226,0.086018585,8.08416,0.09030991,8.851005,0.04391673,7.4510927,0.048239794,7.319682,0.111539155,9.655957,0.04534196,8.912716,0.03369126,8.043316,-0.024197832,10.22191,0.014089139,8.791898,0.04562972,9.867765,0.0020745678,7.3158994,-0.016948188,9.04742,-0.062891714,8.83222,-0.09358946,8.487055,-0.03132942,8.620657,-0.08662984,9.12656,-0.033683654,9.079625,-0.018780176,7.6682115,-0.036751207,8.744093,-0.07784589,8.842575,-0.029874137,6.7666984,-0.11813921,8.254647,-0.116583034,7.733787,-0.041758746,8.180097,-0.10658562,6.908496,-0.11184782,7.3010597,-0.18502308,6.958754,-0.22591028,6.120309,-0.19777185,7.313074,-0.17725584,7.7391734,-0.06170137,6.4321303,-0.28378376,5.909751,-0.2214832
2026-03-04 19:18:18.584483,9.357622968840175e-14,29891.07,7.771347999572754,6.1224422,0.38087794,6.02177,0.39019144,6.4368324,0.37905756,8.725981,0.24986021,6.9890475,0.228374,6.400764,0.2635671,6.1287904,0.2602421,6.6246133,0.26403543,6.875694,0.23131804,6.7668643,0.17096129,8.556455,0.13739169,7.8633494,0.17152946,7.7498717,0.1804684,7.5053144,0.15318848,7.779721,0.1468609,9.619355,0.11833361,7.252103,0.10092905,7.1802707,0.09554295,7.055395,0.14286828,8.250573,0.07900122,8.199776,0.10132033,8.806927,0.044000328,7.35927,0.05234592,7.351594,0.111594394,9.603338,0.051397696,8.981202,0.036308143,8.083786,-0.014473225,10.241446,0.015906021,8.81705,0.04474807,9.663643,0.0063271266,7.3552947,-0.017295469,9.016947,-0.053451665,8.818088,-0.090521984,8.561851,-0.012337534,8.634391,-0.0909846,9.100688,-0.027367817,9.05291,-0.01786306,7.6955085,-0.03326452,8.732738,-0.06967405,8.887413,-0.018099677,6.732563,-0.120106556,8.290196,-0.115930356,7.5295763,-0.04191603,8.164796,-0.10271627,6.9116216,-0.11220562,7.2740216,-0.18074352,6.975897,-0.21988322,6.0343137,-0.19437651,7.2092023,-0.17147075,7.731827,-0.07347468,6.4803863,-0.27837464,5.9066443,-0.21489644
2026-03-04 19:18:18.589562,4.1158945945031247e-13,29891.07,7.751271724700928,6.129009,0.3708936,5.939579,0.38523918,6.5295544,0.36076307,8.57612,0.23457214,7.0055165,0.22124566,6.4393187,0.256703,6.213032,0.26228055,6.456417,0.2752185,6.8866444,0.23247777,6.71328,0.1693368,8.522331,0.11331683,7.902027,0.152265,7.691504,0.16182093,7.4643235,0.13821705,7.705899,0.14471358,9.661513,0.105173744,7.2317815,0.07644485,7.244354,0.08456222,7.023844,0.12941389,8.363772,0.08356279,8.071654,0.10658017,8.852466,0.042023137,7.356931,0.04826426,7.302933,0.0897582,9.610844,0.023019638,8.921616,0.018768435,7.9527516,-0.022035414,10.201263,-0.0096295,8.788665,0.026953539,9.693915,-0.0074075866,7.3289227,-0.036045186,9.089569,-0.0654868,8.774739,-0.09320122,8.422408,-0.01943465,8.573573,-0.09449554,9.044328,-0.042498924,9.072748,-0.039275333,7.719107,-0.06998935,8.6005945,-0.0868007,8.804272,-0.036884762,6.718882,-0.14661841,8.311007,-0.13828975,7.6456265,-0.053518217,8.103071,-0.12025054,6.955511,-0.11205925,7.2536798,-0.17922167,6.882404,-0.22214544,5.993127,-0.19753835,7.2199373,-0.1925491,7.7530923,-0.09380557,6.4328403,-0.30674127,5.913845,-0.24195403
2026-03-04 19:18:18.604553,1.7437206169109494e-12,29891.07,7.747634887695312,6.0824184,0.33649483,6.1124825,0.36512256,6.395823,0.3419199,8.747873,0.20197484,6.840855,0.2002545,6.530859,0.23357403,6.2163415,0.24473925,6.5117593,0.25951022,7.0134645,0.20900217,6.4682636,0.16551529,8.413402,0.09577485,7.8173747,0.13436592,7.7685537,0.14248854,7.5798993,0.1140867,7.9988995,0.13503191,9.417631,0.08126818,7.3295174,0.053503357,7.116467,0.073021606,7.125328,0.12673,8.348339,0.07403471,8.06852,0.105134524,8.891837,0.028232174,7.0907183,0.047277927,7.224908,0.06695259,9.573858,0.015749857,9.12646,0.005465078,8.223011,-0.017445415,9.961552,-0.022489356,8.924472,0.007385336,9.62927,-0.014207861,7.5188594,-0.030424146,8.985803,-0.063179955,8.875526,-0.08592835,8.330918,-0.01405987,8.731043,-0.08609039,8.717768,-0.03909724,8.981526,-0.05356438,7.633935,-0.07130374,8.787164,-0.09992749,9.048139,-0.034575354,6.514226,-0.15248185,8.347891,-0.14445867,7.5358777,-0.06041419,8.320878,-0.105567455,6.8161483,-0.09313189,7.3693895,-0.17572358,6.7262487,-0.20471813,6.1102524,-0.1915797,6.9220476,-0.17098847,7.6857176,-0.09434398,6.369669,-0.297688,5.9978423,-0.23850337
2026-03-04 19:18:18.614606,7.115468782854173e-12,29891.07,7.73572826385498,6.128879,0.36317858,6.0279512,0.3726888,6.4052205,0.35845712,8.632953,0.22540526,7.0063205,0.2106378,6.4675555,0.25360075,6.1654058,0.26564473,6.5595675,0.2502547,6.8992043,0.23242643,6.6198163,0.1677273,8.402245,0.1066832,7.87827,0.14819574,7.7004857,0.16072036,7.535753,0.13076086,7.824807,0.13668926,9.501097,0.10038683,7.2526803,0.07471121,7.1515517,0.07742034,7.022028,0.14239627,8.345126,0.076667905,8.069181,0.09917062,8.785954,0.038377475,7.257461,0.047465097,7.2347865,0.0816529,9.634168,0.027607637,8.952658,0.019144865,8.047227,-0.020620711,10.042846,-0.0024196687,8.855814,0.031056328,9.626221,-0.010121683,7.3721533,-0.027498942,9.058091,-0.060857017,8.802549,-0.092150114,8.37231,-0.012058864,8.561781,-0.08575978,8.919274,-0.043773696,9.01871,-0.042152565,7.701141,-0.048239555,8.64243,-0.08449026,8.928594,-0.033930887,6.592206,-0.13513635,8.344263,-0.12787525,7.5128407,-0.05885045,8.147809,-0.103951074,6.860024,-0.11972894,7.3005276,-0.17339963,6.8761616,-0.21273944,6.023336,-0.18743598,7.1346292,-0.17459396,7.694882,-0.09857556,6.436932,-0.2930788,5.9239955,-0.23076332
