WIFI_Timestamp,Aligned_ECG,Aligned_Breath,WIFI_Mean_Mag,CSI_Mag_0,CSI_Phase_0,CSI_Mag_1,CSI_Phase_1,CSI_Mag_2,CSI_Phase_2,CSI_Mag_3,CSI_Phase_3,CSI_Mag_4,CSI_Phase_4,CSI_Mag_5,CSI_Phase_5,CSI_Mag_6,CSI_Phase_6,CSI_Mag_7,CSI_Phase_7,CSI_Mag_8,CSI_Phase_8,CSI_Mag_9,CSI_Phase_9,CSI_Mag_10,CSI_Phase_10,CSI_Mag_11,CSI_Phase_11,CSI_Mag_12,CSI_Phase_12,CSI_Mag_13,CSI_Phase_13,CSI_Mag_14,CSI_Phase_14,CSI_Mag_15,CSI_Phase_15,CSI_Mag_16,CSI_Phase_16,CSI_Mag_17,CSI_Phase_17,CSI_Mag_18,CSI_Phase_18,CSI_Mag_19,CSI_Phase_19,CSI_Mag_20,CSI_Phase_20,CSI_Mag_21,CSI_Phase_21,CSI_Mag_22,CSI_Phase_22,CSI_Mag_23,CSI_Phase_23,CSI_Mag_24,CSI_Phase_24,CSI_Mag_25,CSI_Phase_25,CSI_Mag_26,CSI_Phase_26,CSI_Mag_27,CSI_Phase_27,CSI_Mag_28,CSI_Phase_28,CSI_Mag_29,CSI_Phase_29,CSI_Mag_30,CSI_Phase_30,CSI_Mag_31,CSI_Phase_31,CSI_Mag_32,CSI_Phase_32,CSI_Mag_33,CSI_Phase_33,CSI_Mag_34,CSI_Phase_34,CSI_Mag_35,CSI_Phase_35,CSI_Mag_36,CSI_Phase_36,CSI_Mag_37,CSI_Phase_37,CSI_Mag_38,CSI_Phase_38,CSI_Mag_39,CSI_Phase_39,CSI_Mag_40,CSI_Phase_40,CSI_Mag_41,CSI_Phase_41,CSI_Mag_42,CSI_Phase_42,CSI_Mag_43,CSI_Phase_43,CSI_Mag_44,CSI_Phase_44,CSI_Mag_45,CSI_Phase_45,CSI_Mag_46,CSI_Phase_46,CSI_Mag_47,CSI_Phase_47,CSI_Mag_48,CSI_Phase_48,CSI_Mag_49,CSI_Phase_49,CSI_Mag_50,CSI_Phase_50,CSI_Mag_51,CSI_Phase_51
2026-03-04 16:16:22.2244,127.84,143074.41,6.356323719024658,5.085994,0.26000333,5.2904305,0.21310657,5.362161,0.19219734,5.918127,0.17706296,5.1132703,0.17516309,5.559895,0.1714659,5.879869,0.15276505,5.82781,0.14719872,6.375702,0.12555557,5.5717926,0.09460325,6.1601396,0.09389078,6.8353763,0.07604236,5.9770923,0.07360858,6.202365,0.07454564,6.6892796,0.0658443,8.004531,0.04411316,5.4634705,0.04912648,4.8773136,0.08549435,6.0797668,0.054566957,7.607585,0.03771943,7.2435403,0.04254337,7.3653026,0.023306334,6.085595,0.056791212,5.7943053,0.016439078,8.099729,-0.00539091,6.79306,0.0009910623,6.410089,-0.002830906,8.362444,-0.0051068896,7.007897,-0.028254053,7.4430537,-0.03439537,6.5472035,-0.013485052,7.3716393,-0.03700629,7.4493246,-0.04285269,6.7247143,-0.037496433,6.6797624,-0.03857663,7.184318,-0.015422097,7.4581366,-0.059000723,6.330827,-0.050225865,7.012438,-0.06549544,7.105249,-0.07090464,5.3751564,-0.09941705,6.758651,-0.08887659,5.6211023,-0.12492892,6.722392,-0.11455058,5.718509,-0.12347128,6.438546,-0.12871857,5.651635,-0.16287172,5.4426484,-0.16729204,5.807223,-0.21077776,5.86078,-0.18394546,5.5119057,-0.21754672,5.2697034,-0.21432284
2026-03-04 16:16:22.2295,127.84,143074.41,6.34545373916626,5.1015167,0.26883057,5.2690635,0.22330746,5.3863177,0.19816454,5.8971105,0.18560702,5.1349106,0.1750543,5.5338416,0.17250891,5.871769,0.15025254,5.8156567,0.15274543,6.3264213,0.13075808,5.531591,0.10209022,6.205398,0.1011908,6.803037,0.08741446,5.9762316,0.08408779,6.2098694,0.079233974,6.6500115,0.07035381,8.032283,0.053376876,5.41749,0.05498237,4.8257565,0.0957468,6.091143,0.059460074,7.5924816,0.038006898,7.277667,0.046324134,7.291344,0.024789747,6.012208,0.06372187,5.8643165,0.021928873,8.020278,0.0054218546,6.8306856,0.0104456,6.356564,-0.0023666103,8.404879,-0.0048641902,6.986169,-0.02513246,7.420259,-0.028168522,6.516576,-0.011889716,7.3766737,-0.03557844,7.432612,-0.047403015,6.6928086,-0.03244213,6.6075897,-0.045096077,7.1385403,-0.01147013,7.473565,-0.04584629,6.362098,-0.033437945,7.0442433,-0.059959613,7.059942,-0.06580381,5.404537,-0.10054587,6.7249746,-0.08707398,5.5987496,-0.11293431,6.681564,-0.11239486,5.7732515,-0.1240024,6.4370365,-0.124310374,5.6463027,-0.15760544,5.389157,-0.16874395,5.8147717,-0.20216423,5.8754997,-0.17837137,5.5007687,-0.20150182,5.276118,-0.21727268
2026-03-04 16:16:22.2395,127.98,143073.44,6.3412604331970215,5.0980816,0.27617508,5.1820593,0.2261183,5.42011,0.21421508,5.8225594,0.1971785,5.1497493,0.18833539,5.5543075,0.18425159,5.856223,0.16225028,5.852766,0.15470499,6.2882957,0.1364595,5.6547084,0.09975678,6.2142496,0.10758817,6.8205833,0.096188,5.994155,0.092278756,6.1217065,0.09147778,6.512951,0.071727596,8.111088,0.05689292,5.398317,0.063808404,4.8971863,0.099048235,6.0408916,0.062013008,7.626952,0.042790625,7.3072596,0.040755652,7.2602625,0.0283372,6.1156826,0.058050863,5.8493567,0.029802453,8.009857,0.009198503,6.7517295,0.0048020566,6.1862383,-0.0039805146,8.460406,0.0021137227,6.907788,-0.012329714,7.4420624,-0.023772366,6.4437294,-0.0045905155,7.4409966,-0.03198806,7.3734,-0.048420023,6.7442317,-0.0402957,6.5561953,-0.05075619,7.306129,-0.011898206,7.5049243,-0.04037957,6.345529,-0.036156062,6.978451,-0.053692475,6.9480996,-0.06467554,5.527653,-0.09087032,6.6796255,-0.07839044,5.636691,-0.11805185,6.5966864,-0.10666832,5.8041754,-0.13000134,6.3881884,-0.13183782,5.700774,-0.17400974,5.3264947,-0.16986714,5.8972645,-0.20770472,5.91591,-0.18093736,5.4759736,-0.2124475,5.2467847,-0.21606827
2026-03-04 16:16:22.2595,125.87,143071.45,6.347243785858154,5.109338,0.24837606,5.268648,0.21073526,5.3594093,0.18979236,5.917979,0.17561089,5.15159,0.1776802,5.4951158,0.16281943,5.8633842,0.154367,5.768779,0.1435328,6.403249,0.12926435,5.5616097,0.07929264,6.107882,0.08044561,6.8385286,0.06506769,5.9833665,0.055099536,6.2777705,0.053608503,6.6672354,0.063578136,7.985162,0.042473108,5.443971,0.046101265,4.9149046,0.0930297,6.037024,0.049056873,7.5667515,0.04149265,7.276135,0.049272258,7.3195367,0.024993684,6.1164074,0.050405234,5.754169,0.009521307,8.0590105,-0.0073891403,6.8285437,-0.009051505,6.421126,-0.0047403923,8.364942,-0.011452794,6.937347,-0.025890084,7.5090685,-0.02825742,6.486251,-0.0200047,7.318433,-0.034706194,7.471365,-0.039617553,6.6687536,-0.038022686,6.7102413,-0.036361516,7.1925554,-0.024628155,7.3474345,-0.0603694,6.3818984,-0.062796205,7.020589,-0.08282492,7.084453,-0.070340954,5.368024,-0.08864197,6.7409544,-0.08021353,5.702237,-0.120594405,6.6274176,-0.117005356,5.6785226,-0.11708654,6.450181,-0.1274262,5.6138473,-0.16258633,5.4662976,-0.16378024,5.8187075,-0.2129993,5.8289175,-0.188284,5.52445,-0.22292992,5.247192,-0.21719202
2026-03-04 16:16:22.2644,122.68,143070.62,6.342991828918457,5.060378,0.24914584,5.3011928,0.21472926,5.338893,0.18941055,5.961475,0.17139177,5.093479,0.1768927,5.513783,0.15930521,5.8612227,0.139477,5.7513733,0.1470905,6.4300046,0.11404147,5.4891343,0.08614786,6.0940113,0.10168302,6.82345,0.08179678,6.021125,0.07986642,6.301045,0.07607126,6.73346,0.067966856,7.9186707,0.037517916,5.4791265,0.04883061,4.8791566,0.09708433,6.067559,0.049872566,7.548078,0.03246736,7.218663,0.047925036,7.351681,0.018571818,6.011403,0.062904105,5.760788,0.029710522,8.111073,0.0075498424,6.870316,0.014670386,6.477594,0.008134894,8.293673,-0.008042963,6.9772696,-0.01827774,7.4230804,-0.018774169,6.524874,-0.016705949,7.2839313,-0.037203357,7.4179993,-0.037282415,6.647513,-0.03630312,6.774964,-0.044588555,7.1648574,-0.015825247,7.3715324,-0.036467705,6.3807464,-0.040090136,7.0294495,-0.05348289,7.1735053,-0.054937117,5.3058877,-0.088550255,6.7378125,-0.076533906,5.5977774,-0.1024827,6.680081,-0.11073948,5.679823,-0.11329446,6.476588,-0.11488665,5.595669,-0.15126212,5.4825053,-0.16346827,5.7543178,-0.1925727,5.809407,-0.1609199,5.4877877,-0.19994113,5.296389,-0.19255197
2026-03-04 16:16:22.2695,122.68,143070.62,6.3480424880981445,5.0778646,0.25984833,5.3097734,0.21984605,5.3522677,0.20222396,5.9105854,0.1836375,5.0793376,0.18197149,5.5402436,0.16939662,5.8349924,0.14952327,5.7837257,0.15465997,6.324991,0.12897334,5.5519137,0.09401428,6.1526594,0.10044125,6.824329,0.08838655,6.048538,0.07719988,6.237895,0.08234769,6.712034,0.073183805,8.005145,0.050693437,5.441602,0.050692637,4.817634,0.09998302,6.06431,0.052903388,7.5481133,0.03897503,7.2729154,0.05028927,7.3066344,0.02702868,6.046474,0.06102207,5.80752,0.029835302,8.089569,0.009695241,6.8863153,0.008301077,6.3721104,0.003227075,8.39572,-0.003749377,6.9807673,-0.016169744,7.402883,-0.023816282,6.5202036,-0.009231139,7.3583274,-0.036010496,7.414856,-0.042034347,6.722984,-0.038663723,6.688586,-0.04660759,7.177244,-0.016344583,7.4297605,-0.04327556,6.3747835,-0.039093588,7.052457,-0.058580518,7.0981026,-0.064072475,5.364462,-0.08703803,6.7034326,-0.076065265,5.6229076,-0.10621985,6.689851,-0.10908381,5.714925,-0.117727764,6.4828577,-0.121758215,5.649542,-0.16295324,5.421108,-0.16767995,5.79871,-0.20124412,5.860288,-0.1741264,5.490832,-0.20724803,5.2831545,-0.20821455
2026-03-04 16:16:22.2745,120.92,143070.66,6.342837810516357,5.1030707,0.25353646,5.240284,0.2124449,5.3868546,0.19409393,5.8959064,0.16926095,5.1286335,0.17289512,5.5544925,0.17163993,5.92164,0.14047635,5.7759485,0.14062874,6.310046,0.117259175,5.547197,0.09385669,6.129323,0.09770609,6.84241,0.08300594,6.01286,0.07791466,6.219452,0.07800512,6.627217,0.06693344,8.006184,0.047540218,5.409001,0.047725298,4.897762,0.08664631,6.0536275,0.052052874,7.6673374,0.035349984,7.282609,0.041160833,7.3092484,0.015682304,6.016699,0.05406852,5.791041,0.025306173,8.047558,0.004473142,6.840641,0.006207473,6.3346386,-0.0028395674,8.3422165,-0.0088387355,6.907228,-0.022991791,7.487172,-0.034492306,6.5353365,-0.009805177,7.4201136,-0.036209468,7.502579,-0.046685096,6.636104,-0.044318125,6.631819,-0.041701164,7.164669,-0.007960104,7.410461,-0.04076546,6.376217,-0.03534442,6.9831395,-0.05215429,7.0612392,-0.05913087,5.382731,-0.09306258,6.7003865,-0.0791649,5.6519947,-0.12140838,6.6900268,-0.10356167,5.751758,-0.12404319,6.483449,-0.124104686,5.5839987,-0.15635815,5.400656,-0.16764517,5.772733,-0.19377701,5.8666987,-0.17006657,5.4999456,-0.20277534,5.233255,-0.20203558
2026-03-04 16:16:22.2795,120.92,143070.66,6.351008892059326,5.0403275,0.24469395,5.3434653,0.20664471,5.3214498,0.17794922,5.973337,0.16502774,5.0439887,0.1710585,5.5995965,0.14861035,5.935058,0.1392647,5.750466,0.14376497,6.408149,0.11790586,5.3963013,0.08313258,6.1070876,0.0855797,6.815376,0.07476447,6.0292835,0.06615,6.2916985,0.062450085,6.820815,0.06262646,7.8790593,0.03832245,5.5182023,0.038111445,4.80729,0.081851244,6.1341724,0.04334857,7.643104,0.03639083,7.2707486,0.04851446,7.3124743,0.016083186,5.908729,0.056386895,5.7899194,0.012750131,8.083191,0.0016576239,6.957328,-0.0007390902,6.5496097,-0.00085567345,8.209638,-0.010108244,7.0146337,-0.029201958,7.3888073,-0.03484926,6.6838613,-0.013851266,7.397258,-0.03988902,7.4885645,-0.03600845,6.591743,-0.04063766,6.7783947,-0.040823177,7.0100074,-0.0149672255,7.405624,-0.048536193,6.3700643,-0.047751646,7.072648,-0.070478834,7.2314076,-0.06728077,5.21051,-0.089512035,6.755887,-0.07793588,5.5793166,-0.114490725,6.7960224,-0.11592499,5.669201,-0.11311916,6.5317326,-0.11854408,5.5393624,-0.15178777,5.5223107,-0.1648578,5.667757,-0.19511786,5.8094635,-0.17369339,5.475045,-0.20279592,5.322955,-0.20917596
2026-03-04 16:16:22.2849,120.92,143070.66,6.35196590423584,5.1387987,0.26455593,5.2305503,0.22952664,5.420237,0.20309071,5.8632555,0.18125738,5.2131414,0.18587218,5.4647055,0.17185521,5.8372626,0.15020023,5.8207045,0.15307271,6.3157387,0.12062163,5.6510415,0.107113644,6.1290045,0.11751286,6.85987,0.09726814,5.972945,0.09111219,6.2286572,0.0897811,6.583074,0.08076447,8.068848,0.054451436,5.423066,0.055752113,4.9319487,0.10626374,5.965116,0.052797146,7.5874805,0.038951207,7.272104,0.052135553,7.3184752,0.02292995,6.161077,0.06897485,5.7807207,0.03933517,8.090421,0.0145072825,6.7750707,0.01353943,6.3017135,0.0036963832,8.457448,0.0011175227,6.9320526,-0.009041757,7.5203185,-0.02176464,6.389224,-0.012170099,7.361572,-0.029965658,7.3892055,-0.043292098,6.7530684,-0.038080826,6.69773,-0.049306747,7.3058505,-0.009176837,7.4426675,-0.028316448,6.3818564,-0.031641215,6.991344,-0.051328607,7.0044994,-0.05208734,5.499396,-0.097617134,6.685299,-0.0828352,5.6759295,-0.10623628,6.571695,-0.108029865,5.73421,-0.12533931,6.425524,-0.122394614,5.688196,-0.16070543,5.4276457,-0.1692394,5.932522,-0.1986612,5.8524446,-0.16479552,5.5348954,-0.20187053,5.242624,-0.20380874
2026-03-04 16:16:22.2952,120.67,143074.67,6.3447771072387695,5.09905,0.25132385,5.31147,0.21326414,5.35896,0.18756358,5.9370947,0.17182587,5.095658,0.17279096,5.5153313,0.16640544,5.7969456,0.1544708,5.796285,0.15473649,6.4075346,0.11842186,5.593879,0.1002077,6.1298637,0.09044677,6.8547378,0.07434704,5.9566627,0.06647703,6.273679,0.063548736,6.6952314,0.06842754,8.02379,0.04054319,5.479728,0.03960735,4.857495,0.075762026,6.0004234,0.0437469,7.529194,0.042042747,7.2713184,0.050020147,7.3834085,0.013522556,6.0672736,0.06136648,5.763485,0.013639978,8.07146,-0.011255149,6.788212,-0.0017564215,6.410117,-0.005984456,8.424965,-0.016657194,6.994371,-0.028592223,7.421954,-0.040262517,6.449945,-0.021164302,7.320387,-0.03555113,7.3734546,-0.043950453,6.703392,-0.040233526,6.6784983,-0.051237866,7.1979284,-0.015805883,7.349654,-0.06371199,6.3538017,-0.06284199,7.036791,-0.07186494,7.1300817,-0.069140814,5.390635,-0.108476594,6.7756658,-0.09605112,5.627858,-0.1258346,6.611835,-0.11957943,5.6637883,-0.11875183,6.425456,-0.12612529,5.6598244,-0.160775,5.4393845,-0.17445801,5.8413725,-0.20612608,5.795799,-0.19171606,5.520028,-0.2195279,5.273248,-0.22426933
2026-03-04 16:16:22.2998,125.82,143077.7,6.3425421714782715,5.091691,0.24757436,5.2273903,0.20700094,5.369859,0.19209087,5.86216,0.1771606,5.1860332,0.17078318,5.5538664,0.16480395,5.8407454,0.16015728,5.8126626,0.16010997,6.3172913,0.13682063,5.577198,0.09565073,6.154845,0.080526784,6.839811,0.06634944,5.9689465,0.06511322,6.220533,0.056897506,6.5797095,0.06664494,8.061694,0.042405114,5.4153495,0.0466271,4.889463,0.07670539,6.021107,0.045571283,7.6053424,0.041430205,7.292547,0.050560277,7.29022,0.024790827,6.082884,0.05934547,5.7577553,-0.0053834296,8.018099,-0.008682194,6.777837,-0.004016342,6.310361,-0.005918296,8.442709,-0.01434884,6.9835563,-0.03375331,7.4553537,-0.045083746,6.4267707,-0.019869234,7.404264,-0.030499434,7.3766494,-0.04310922,6.7314224,-0.032663025,6.656882,-0.04330874,7.2421756,-0.022273207,7.456085,-0.066493295,6.3824024,-0.060564015,6.971883,-0.07774248,7.0288277,-0.07618904,5.4354253,-0.114569575,6.7381935,-0.10029667,5.608409,-0.13170746,6.6077733,-0.12456929,5.750946,-0.1281534,6.4036818,-0.123163015,5.666985,-0.16096635,5.4123225,-0.16557065,5.875336,-0.2099827,5.903422,-0.20767291,5.49976,-0.23200518,5.2255826,-0.23333721
2026-03-04 16:16:22.3095,126.25,143080.27,6.316388130187988,5.0704317,0.24901326,5.2645297,0.21598431,5.283063,0.19922607,5.951256,0.17941688,5.0827317,0.18174507,5.541993,0.1653013,5.8445563,0.15226078,5.770864,0.13951334,6.2835593,0.12445563,5.4965224,0.092311114,6.0971026,0.099190146,6.8497043,0.07092448,5.935717,0.065430835,6.188144,0.068187326,6.6607327,0.06485705,7.9240446,0.047351405,5.503017,0.053097244,4.799125,0.09332692,6.059117,0.047313657,7.571938,0.038911678,7.2321944,0.047526296,7.279712,0.020971943,5.998161,0.053188022,5.7086387,0.014082794,8.021128,-0.00022529172,6.755788,0.00037550516,6.3512506,0.0027500985,8.302395,-0.009008933,7.0456305,-0.020672994,7.355326,-0.03305158,6.4681416,-0.017927632,7.374903,-0.03361037,7.390432,-0.043334488,6.662735,-0.03806484,6.615583,-0.04733043,7.1396327,-0.018738948,7.37636,-0.050307337,6.342102,-0.052735798,6.9728737,-0.06603295,7.0799675,-0.06583092,5.3076034,-0.100789465,6.776222,-0.08125262,5.5388827,-0.10811483,6.669354,-0.111668654,5.7288055,-0.12199391,6.4054937,-0.12471652,5.6370673,-0.15788823,5.3983693,-0.16176412,5.7852564,-0.20476958,5.7802052,-0.1787399,5.510317,-0.21245377,5.2635207,-0.21816151
2026-03-04 16:16:22.3144,124.95,143080.81,6.349326133728027,5.1017585,0.25298995,5.276028,0.21276276,5.3539243,0.18940799,5.973793,0.17215413,5.0873623,0.17471693,5.539571,0.16687274,5.8588705,0.14313993,5.7582226,0.14875437,6.3695245,0.12024223,5.579666,0.09085108,6.1030006,0.09358596,6.873132,0.072370745,5.979204,0.07205434,6.2629128,0.07427736,6.6982946,0.065852396,7.976077,0.043348387,5.476982,0.046923175,4.905374,0.09598881,6.055323,0.054970108,7.588012,0.037592586,7.250968,0.049486246,7.3359594,0.021735346,6.0781693,0.06122985,5.7363305,0.020104948,8.10681,0.0010397643,6.8077154,0.0028597368,6.3680325,0.0010690782,8.361776,-0.0051994664,7.0207415,-0.023310833,7.497709,-0.029112421,6.5164437,-0.010476091,7.312737,-0.034132913,7.429999,-0.046701994,6.701384,-0.03825011,6.70263,-0.040260352,7.202459,-0.01637515,7.3961916,-0.048564043,6.3874316,-0.04417532,6.9934077,-0.06476301,7.118622,-0.0651857,5.3570976,-0.08712293,6.764277,-0.08208811,5.6468854,-0.11752214,6.654784,-0.10798065,5.65426,-0.111178376,6.45627,-0.1256783,5.609129,-0.15364638,5.4719696,-0.15800193,5.8263197,-0.20275813,5.830377,-0.17600603,5.5174866,-0.20786129,5.2335362,-0.21070723
2026-03-04 16:16:22.3195,121.15,143082.12,6.343510627746582,5.0882516,0.26870152,5.3254795,0.21599278,5.3845496,0.19383551,5.878203,0.1782814,5.0832357,0.18488005,5.5006776,0.1778393,5.826446,0.15271948,5.7950244,0.1474734,6.460793,0.122875236,5.532844,0.09788338,6.090944,0.10082574,6.846705,0.08536096,5.98766,0.08042883,6.2779303,0.07907146,6.77981,0.07174546,7.9938188,0.046715874,5.4117017,0.052827165,4.86433,0.09985965,6.0335207,0.053161092,7.539289,0.03609692,7.285636,0.044691537,7.3935637,0.019841209,6.061019,0.054859757,5.7437778,0.02788114,8.078404,0.0051748757,6.82636,0.010702078,6.442159,0.0034425384,8.382904,-0.007126548,6.94237,-0.018082974,7.4042215,-0.025451891,6.413985,-0.01218909,7.304079,-0.038445495,7.4248476,-0.047402784,6.677956,-0.042946223,6.791379,-0.04720463,7.1536674,-0.011092314,7.3586984,-0.044481024,6.359203,-0.0450537,7.0774183,-0.05547409,7.198612,-0.060891062,5.3417196,-0.09102624,6.6829114,-0.08073913,5.6332626,-0.119894266,6.595172,-0.11093513,5.629041,-0.12172877,6.439501,-0.1288513,5.6036453,-0.1601058,5.5126185,-0.17159976,5.7726502,-0.19892919,5.8077602,-0.16950993,5.514337,-0.20641929,5.3084526,-0.2030199
