WIFI_Timestamp,Aligned_ECG,Aligned_Breath,WIFI_Mean_Mag,CSI_Mag_0,CSI_Phase_0,CSI_Mag_1,CSI_Phase_1,CSI_Mag_2,CSI_Phase_2,CSI_Mag_3,CSI_Phase_3,CSI_Mag_4,CSI_Phase_4,CSI_Mag_5,CSI_Phase_5,CSI_Mag_6,CSI_Phase_6,CSI_Mag_7,CSI_Phase_7,CSI_Mag_8,CSI_Phase_8,CSI_Mag_9,CSI_Phase_9,CSI_Mag_10,CSI_Phase_10,CSI_Mag_11,CSI_Phase_11,CSI_Mag_12,CSI_Phase_12,CSI_Mag_13,CSI_Phase_13,CSI_Mag_14,CSI_Phase_14,CSI_Mag_15,CSI_Phase_15,CSI_Mag_16,CSI_Phase_16,CSI_Mag_17,CSI_Phase_17,CSI_Mag_18,CSI_Phase_18,CSI_Mag_19,CSI_Phase_19,CSI_Mag_20,CSI_Phase_20,CSI_Mag_21,CSI_Phase_21,CSI_Mag_22,CSI_Phase_22,CSI_Mag_23,CSI_Phase_23,CSI_Mag_24,CSI_Phase_24,CSI_Mag_25,CSI_Phase_25,CSI_Mag_26,CSI_Phase_26,CSI_Mag_27,CSI_Phase_27,CSI_Mag_28,CSI_Phase_28,CSI_Mag_29,CSI_Phase_29,CSI_Mag_30,CSI_Phase_30,CSI_Mag_31,CSI_Phase_31,CSI_Mag_32,CSI_Phase_32,CSI_Mag_33,CSI_Phase_33,CSI_Mag_34,CSI_Phase_34,CSI_Mag_35,CSI_Phase_35,CSI_Mag_36,CSI_Phase_36,CSI_Mag_37,CSI_Phase_37,CSI_Mag_38,CSI_Phase_38,CSI_Mag_39,CSI_Phase_39,CSI_Mag_40,CSI_Phase_40,CSI_Mag_41,CSI_Phase_41,CSI_Mag_42,CSI_Phase_42,CSI_Mag_43,CSI_Phase_43,CSI_Mag_44,CSI_Phase_44,CSI_Mag_45,CSI_Phase_45,CSI_Mag_46,CSI_Phase_46,CSI_Mag_47,CSI_Phase_47,CSI_Mag_48,CSI_Phase_48,CSI_Mag_49,CSI_Phase_49,CSI_Mag_50,CSI_Phase_50,CSI_Mag_51,CSI_Phase_51
2026-03-04 19:21:58.014982,444.12,43823.26,7.2770466804504395,6.0065494,0.29722556,6.1335382,0.29772004,6.266094,0.25579363,7.682366,0.14416528,6.393374,0.13334347,6.2037826,0.22396693,6.2543583,0.24910511,6.3489532,0.19381632,6.8134217,0.1655441,5.9506283,0.17103776,7.834137,0.08513067,7.686946,0.13261607,7.0998883,0.13774239,7.079932,0.10623859,7.519777,0.10825057,9.17841,0.057513315,6.7793665,0.034064718,6.2972927,0.040810436,6.6866646,0.094602644,8.220721,0.060110014,7.9111347,0.07037985,8.190026,0.0071393065,6.7806244,0.040123526,6.885602,0.07043568,9.079244,0.021060819,8.139543,0.0039222743,7.4152026,-0.030631498,9.384227,-0.015828868,8.206686,0.009537586,8.86909,-0.0070511443,7.244028,-0.03248782,8.386502,-0.064282164,8.378349,-0.08477158,7.6830635,-0.047093466,7.7817664,-0.10662475,8.2104,-0.043658536,8.578194,-0.03767265,7.3240194,-0.04556635,7.9047465,-0.062573,8.22394,-0.031009078,6.155783,-0.106066875,7.847038,-0.12963177,6.602844,-0.08306944,7.7634115,-0.08779543,6.5007267,-0.13559903,7.0960793,-0.1506726,6.402578,-0.18254995,5.7979293,-0.22739004,6.4252768,-0.15799868,6.9716897,-0.11294879,6.031035,-0.25136065,5.799496,-0.23134387
2026-03-04 19:21:58.030134,444.12,43823.26,7.285364151000977,6.0691175,0.29582602,6.0823054,0.29807472,6.33719,0.2622111,7.58901,0.14878279,6.538821,0.13394652,6.1088433,0.22955588,6.152912,0.26393425,6.37506,0.20381893,6.7973223,0.17991588,6.1015806,0.17594442,7.8695393,0.07071411,7.678879,0.12306546,7.0685754,0.1282199,7.0773354,0.09169569,7.4041443,0.10392955,9.332277,0.057993762,6.720504,0.031350214,6.3883266,0.03645255,6.5818377,0.10183346,8.196509,0.06292159,7.9015594,0.07604271,8.240068,0.01669325,6.936474,0.03323576,6.858629,0.053254273,9.040584,0.009756621,8.03562,-0.001507648,7.3435683,-0.032073043,9.5720415,-0.0178105,8.105007,0.0038282787,8.957501,-0.015597024,7.070016,-0.032333065,8.390146,-0.061201952,8.283269,-0.08656059,7.775795,-0.044871613,7.7452765,-0.10234717,8.41988,-0.049448762,8.624741,-0.056175627,7.312001,-0.055626385,7.9476,-0.078294106,8.129039,-0.047786247,6.313608,-0.11993696,7.83891,-0.14033045,6.675961,-0.09029318,7.5924644,-0.08905623,6.4883432,-0.13724035,7.0497327,-0.15716234,6.5021896,-0.18394683,5.7706614,-0.22500557,6.556027,-0.17029512,6.9846015,-0.13957466,6.08011,-0.27543083,5.8274236,-0.25088942
2026-03-04 19:21:58.050057,444.12,43823.26,7.306846618652344,6.0942216,0.30562773,6.0588436,0.30967653,6.3881526,0.27526486,7.5880666,0.15656492,6.591974,0.14655943,6.116758,0.23283242,6.2155876,0.27100664,6.4178376,0.21082957,6.7460546,0.1830735,6.175489,0.17515041,7.9257846,0.08079459,7.7146463,0.12841243,7.082446,0.12710552,7.0562906,0.09925897,7.3635154,0.11502816,9.382666,0.067124076,6.723494,0.039070852,6.4271445,0.045718588,6.544236,0.1030318,8.154585,0.06726649,7.9414935,0.0776901,8.214152,0.02160269,6.973667,0.0353641,6.8971667,0.054313075,9.0632305,0.011145456,8.082796,-0.0038066912,7.332705,-0.027241893,9.691681,-0.012987864,8.10858,0.01112361,8.99223,-0.011312267,7.023038,-0.033772018,8.418342,-0.058252435,8.360179,-0.08968607,7.811633,-0.039031085,7.7777724,-0.10578754,8.458632,-0.04868956,8.634381,-0.050784267,7.3481073,-0.05164674,7.9781265,-0.072532035,8.184837,-0.037822213,6.341042,-0.11189453,7.839776,-0.13614903,6.7536263,-0.08516542,7.6146517,-0.09121808,6.510399,-0.14528593,7.051884,-0.16298573,6.507509,-0.18713316,5.747891,-0.23342517,6.627612,-0.16873814,6.9966516,-0.13443047,6.0984287,-0.27421552,5.8059893,-0.25541776
2026-03-04 19:21:58.060174,444.12,43823.26,7.293473243713379,6.000791,0.29963043,6.1680584,0.30391008,6.299765,0.261743,7.6445646,0.15650925,6.4427633,0.14469118,6.215784,0.22015074,6.2585835,0.2681643,6.375818,0.20368887,6.732624,0.18935627,5.990223,0.15955748,7.8963847,0.07400255,7.6910214,0.1116365,7.1071186,0.11281829,7.013342,0.0859721,7.4866986,0.104190305,9.260828,0.06303275,6.7735214,0.042243473,6.340994,0.05073165,6.724042,0.09104419,8.289342,0.07009662,7.893273,0.07913505,8.166985,0.02516579,6.7898917,0.028168553,6.902829,0.047581095,9.038762,-0.0036062659,8.15623,-0.012188172,7.3936443,-0.025069755,9.45449,-0.016700814,8.224303,0.01691039,8.872978,-0.004002486,7.1869793,-0.042239342,8.500016,-0.058716442,8.363436,-0.08702354,7.7652335,-0.047540125,7.744487,-0.09813099,8.29696,-0.053223025,8.656812,-0.054848455,7.357571,-0.07979472,7.928974,-0.082628086,8.204235,-0.04871932,6.2336416,-0.11132372,7.867484,-0.12494605,6.624663,-0.08040993,7.7151413,-0.0978278,6.5625987,-0.12815352,7.0629687,-0.15618308,6.481187,-0.18796346,5.707134,-0.21789306,6.494377,-0.1747032,6.988998,-0.13436016,6.0455127,-0.2832276,5.8665843,-0.24550353
2026-03-04 19:21:58.070184,444.12,43823.26,7.310821056365967,5.944893,0.2939056,6.2108803,0.29606006,6.2035284,0.25169632,7.8311896,0.14641058,6.4091387,0.13645251,6.2374463,0.22276951,6.2276697,0.25341475,6.377832,0.19626597,6.801099,0.17397432,5.9586067,0.16836675,7.8521314,0.08050378,7.7560863,0.12252099,7.114977,0.13009945,7.078231,0.10204935,7.610482,0.10458296,9.149463,0.057884946,6.9263206,0.036054887,6.310038,0.044848718,6.784144,0.096305184,8.232054,0.058534913,7.938922,0.0760825,8.210714,0.011913466,6.7381034,0.035778824,6.842469,0.06588955,9.139734,0.01409431,8.250901,0.0041522174,7.5594797,-0.025686355,9.353035,-0.0150027275,8.338078,0.01072368,8.829516,-0.0015199954,7.34896,-0.03227177,8.33424,-0.06146368,8.3872175,-0.08905362,7.748296,-0.04581249,7.914032,-0.10080293,8.209136,-0.045398656,8.619549,-0.043465033,7.3462796,-0.05749295,7.9357157,-0.063165165,8.371716,-0.041282505,6.106275,-0.10252949,7.9675465,-0.1266654,6.581459,-0.080488704,7.8118873,-0.088688664,6.4994764,-0.134963,7.1178675,-0.1481482,6.4003053,-0.17489941,5.8245196,-0.22202773,6.4582543,-0.16067682,6.962815,-0.12486487,6.089454,-0.25754187,5.9105363,-0.24196377
2026-03-04 19:21:58.075163,444.12,43823.26,7.344959735870361,6.0724936,0.32672492,6.068395,0.3230606,6.437912,0.29139084,7.6694417,0.18309887,6.648613,0.16336167,6.1387,0.23208849,6.3034177,0.2770284,6.341893,0.21041977,6.784936,0.18901218,6.172076,0.17866476,7.97045,0.09922587,7.751874,0.1291026,7.201878,0.14159147,7.0282607,0.11498753,7.41564,0.1193921,9.390054,0.08031452,6.7131195,0.06611186,6.480048,0.06818766,6.6229267,0.1066671,8.284262,0.07186465,7.957612,0.078898825,8.194419,0.026809903,6.995469,0.03628549,6.9477324,0.07275884,9.109995,0.018829647,8.176659,0.004234561,7.401049,-0.01996441,9.659521,-0.001769273,8.10693,0.0350049,9.092353,0.012638678,7.0442696,-0.028202407,8.4919,-0.05446329,8.431548,-0.08385961,7.820996,-0.047855034,7.8525267,-0.09784729,8.434751,-0.039793946,8.729729,-0.036392957,7.398612,-0.045755424,7.996843,-0.061993044,8.19081,-0.031719774,6.347588,-0.09681186,7.814477,-0.1149263,6.770313,-0.07245591,7.6818705,-0.08398425,6.6008534,-0.13317035,7.1318507,-0.1605172,6.525929,-0.20063467,5.832816,-0.22567016,6.689172,-0.16608216,7.0987754,-0.11042361,6.098191,-0.27653676,5.8159184,-0.23226038
2026-03-04 19:21:58.080234,444.12,43823.26,7.34262752532959,6.07113,0.30990082,6.1638947,0.3114936,6.3626065,0.2749633,7.7332387,0.16760553,6.5694194,0.14504865,6.259728,0.21796387,6.2897143,0.26976973,6.428862,0.20743138,6.742567,0.1844531,6.0999675,0.17059152,7.9898205,0.08425702,7.7449894,0.12455281,7.1545978,0.12165784,7.0392404,0.098823704,7.421424,0.114638805,9.332116,0.067097,6.8163905,0.04817977,6.4113927,0.05238998,6.724986,0.095998,8.263166,0.0668934,7.953372,0.07971539,8.251844,0.01789722,6.9078393,0.035882972,6.9935946,0.05672882,9.09734,0.0051112976,8.176596,-0.0057163676,7.362883,-0.019811818,9.554937,-0.011255166,8.263152,0.021282129,8.975711,0.001405589,7.2079372,-0.03994807,8.5908,-0.05586455,8.435575,-0.082732715,7.8413806,-0.039326828,7.7762303,-0.10373119,8.320423,-0.04644037,8.716763,-0.045673814,7.3887377,-0.06364128,7.9624076,-0.075218044,8.258772,-0.03842008,6.2813745,-0.11140221,7.902725,-0.1306194,6.665381,-0.0728344,7.754262,-0.09112189,6.6213255,-0.13069429,7.0887647,-0.15871416,6.499845,-0.18707095,5.7083683,-0.2195665,6.570035,-0.17158039,7.110624,-0.12718523,6.0655875,-0.27221638,5.8927608,-0.24622932
2026-03-04 19:21:58.085268,444.12,43823.26,7.349869728088379,6.1206017,0.3254188,6.0498533,0.32086942,6.447663,0.28010824,7.7320757,0.16907908,6.6722713,0.15806504,6.1710305,0.2278651,6.2082605,0.2669529,6.37859,0.20860323,6.843132,0.19673997,6.1701293,0.16888326,7.886618,0.09173756,7.74744,0.13857011,7.1768045,0.13914566,7.173535,0.11252317,7.4295974,0.120559365,9.335254,0.075357944,6.7132044,0.06189561,6.4981556,0.059111297,6.6313105,0.10329905,8.26469,0.06328892,7.912626,0.0769471,8.340142,0.023167258,6.94913,0.03950763,6.9511914,0.06711862,9.133943,0.01532119,8.163055,0.01275209,7.4358974,-0.021563299,9.657349,-0.0079781655,8.167478,0.024378287,9.091238,0.0059419335,7.0494995,-0.036117367,8.491119,-0.06346983,8.457232,-0.08200934,7.7908707,-0.039219823,7.9571724,-0.09583874,8.423463,-0.048435543,8.655504,-0.038251493,7.4001393,-0.050585445,8.050651,-0.06471599,8.245632,-0.041107047,6.315568,-0.112735234,7.8517337,-0.12111175,6.8172708,-0.07049323,7.6765757,-0.09023189,6.5183706,-0.13452198,7.1436067,-0.16139223,6.508279,-0.18918619,5.8051515,-0.21983427,6.6195407,-0.1671669,7.0470695,-0.11580958,6.110572,-0.2692285,5.8059754,-0.22877295
2026-03-04 19:21:58.095267,444.12,43823.26,7.355876445770264,6.019463,0.30944818,6.175553,0.30340716,6.3463264,0.27009383,7.7994823,0.15814894,6.529124,0.13839032,6.236882,0.23137337,6.2919,0.25835887,6.371443,0.20093976,6.8125963,0.19235615,6.0452447,0.16378495,7.942644,0.07278144,7.77934,0.11934126,7.194673,0.12317806,7.074933,0.09329651,7.581547,0.1022582,9.267782,0.06724956,6.88156,0.048250742,6.4217653,0.031615093,6.779503,0.103666276,8.327648,0.060861755,7.9176455,0.071511105,8.245699,0.022608913,6.8786755,0.029917477,6.970698,0.05524474,9.148095,0.008774622,8.257069,-0.003203095,7.4634542,-0.029045807,9.518545,-0.013998944,8.320069,0.0044817454,8.99892,-0.009880431,7.318245,-0.028698813,8.498779,-0.063571155,8.426053,-0.088368244,7.861148,-0.044841032,7.8964124,-0.09552274,8.327561,-0.048519976,8.6854105,-0.057994347,7.41965,-0.056372423,7.976312,-0.081365176,8.310565,-0.04463436,6.202995,-0.10495105,7.952765,-0.13247597,6.7213845,-0.09568637,7.846762,-0.088881955,6.4963655,-0.13038255,7.1079454,-0.15672801,6.5001144,-0.18459779,5.745719,-0.20922309,6.549314,-0.1650171,7.065508,-0.1279635,6.105465,-0.270682,5.8928137,-0.23746087
2026-03-04 19:21:58.106549,444.12,43823.26,7.380516052246094,6.005206,0.31931856,6.09051,0.31998292,6.4086623,0.2945879,7.8424044,0.163558,6.6554303,0.1531684,6.3055964,0.2315936,6.215329,0.28146294,6.4195967,0.20412193,6.7917933,0.20698805,6.155175,0.15570837,7.999677,0.07330039,7.776084,0.11981612,7.2017317,0.11850959,7.101659,0.10187921,7.5087423,0.10615701,9.33831,0.079220235,6.8368244,0.048020214,6.5057526,0.04283453,6.7141533,0.10162719,8.311794,0.06863916,7.922523,0.07600405,8.285735,0.025843373,6.9460235,0.028853035,7.0160813,0.049650766,9.168335,0.0032389523,8.2524395,-0.014515086,7.4626756,-0.029120224,9.579347,-0.007916866,8.292331,0.01525955,9.065143,-0.006371492,7.189992,-0.032750923,8.565567,-0.058523405,8.464579,-0.09313336,7.89788,-0.044708684,7.8627777,-0.101291455,8.442517,-0.0556646,8.754353,-0.060756702,7.4163237,-0.07014053,8.013626,-0.08677644,8.332441,-0.04367996,6.2912574,-0.1108981,8.0040655,-0.13515948,6.797145,-0.08452856,7.7743926,-0.0942717,6.5996456,-0.12460853,7.1329465,-0.16298902,6.5089946,-0.19014172,5.7093062,-0.21145292,6.697815,-0.17573711,7.1911054,-0.14242806,6.140385,-0.2873326,5.8246408,-0.25584847
